Time	Node	Type	Packets	
547	Node4	CacheHits	7
547	Node4	CacheMisses	671
547	Node5	CacheHits	0
547	Node5	CacheMisses	0
547	Node6	CacheHits	0
547	Node6	CacheMisses	0
547	Node7	CacheHits	0
547	Node7	CacheMisses	673
547	Node8	CacheHits	0
547	Node8	CacheMisses	677
548	Node0	CacheHits	0
548	Node0	CacheMisses	828
548	Node1	CacheHits	255
548	Node1	CacheMisses	690
548	Node2	CacheHits	0
548	Node2	CacheMisses	0
548	Node3	CacheHits	0
548	Node3	CacheMisses	0
548	Node4	CacheHits	1
548	Node4	CacheMisses	692
548	Node5	CacheHits	0
548	Node5	CacheMisses	0
548	Node6	CacheHits	0
548	Node6	CacheMisses	0
548	Node7	CacheHits	0
548	Node7	CacheMisses	693
548	Node8	CacheHits	0
548	Node8	CacheMisses	697
549	Node0	CacheHits	0
549	Node0	CacheMisses	815
549	Node1	CacheHits	237
549	Node1	CacheMisses	701
549	Node2	CacheHits	0
549	Node2	CacheMisses	0
549	Node3	CacheHits	0
549	Node3	CacheMisses	0
549	Node4	CacheHits	0
549	Node4	CacheMisses	698
549	Node5	CacheHits	0
549	Node5	CacheMisses	0
549	Node6	CacheHits	0
549	Node6	CacheMisses	0
549	Node7	CacheHits	0
549	Node7	CacheMisses	692
549	Node8	CacheHits	0
549	Node8	CacheMisses	697
550	Node0	CacheHits	0
550	Node0	CacheMisses	782
550	Node1	CacheHits	224
550	Node1	CacheMisses	673
550	Node2	CacheHits	0
550	Node2	CacheMisses	0
550	Node3	CacheHits	0
550	Node3	CacheMisses	0
550	Node4	CacheHits	3
550	Node4	CacheMisses	673
550	Node5	CacheHits	0
550	Node5	CacheMisses	0
550	Node6	CacheHits	0
550	Node6	CacheMisses	0
550	Node7	CacheHits	2
550	Node7	CacheMisses	675
550	Node8	CacheHits	0
550	Node8	CacheMisses	681
551	Node0	CacheHits	0
551	Node0	CacheMisses	817
551	Node1	CacheHits	192
551	Node1	CacheMisses	721
551	Node2	CacheHits	0
551	Node2	CacheMisses	0
551	Node3	CacheHits	0
551	Node3	CacheMisses	0
551	Node4	CacheHits	5
551	Node4	CacheMisses	717
551	Node5	CacheHits	0
551	Node5	CacheMisses	0
551	Node6	CacheHits	0
551	Node6	CacheMisses	0
551	Node7	CacheHits	1
551	Node7	CacheMisses	713
551	Node8	CacheHits	0
551	Node8	CacheMisses	711
552	Node0	CacheHits	0
552	Node0	CacheMisses	768
552	Node1	CacheHits	235
552	Node1	CacheMisses	661
552	Node2	CacheHits	0
552	Node2	CacheMisses	0
552	Node3	CacheHits	0
552	Node3	CacheMisses	0
552	Node4	CacheHits	5
552	Node4	CacheMisses	657
552	Node5	CacheHits	0
552	Node5	CacheMisses	0
552	Node6	CacheHits	0
552	Node6	CacheMisses	0
552	Node7	CacheHits	1
552	Node7	CacheMisses	659
552	Node8	CacheHits	0
552	Node8	CacheMisses	669
553	Node0	CacheHits	0
553	Node0	CacheMisses	825
553	Node1	CacheHits	243
553	Node1	CacheMisses	700
553	Node2	CacheHits	0
553	Node2	CacheMisses	0
553	Node3	CacheHits	0
553	Node3	CacheMisses	0
553	Node4	CacheHits	4
553	Node4	CacheMisses	690
553	Node5	CacheHits	0
553	Node5	CacheMisses	0
553	Node6	CacheHits	0
553	Node6	CacheMisses	0
553	Node7	CacheHits	1
553	Node7	CacheMisses	691
553	Node8	CacheHits	0
553	Node8	CacheMisses	692
554	Node0	CacheHits	0
554	Node0	CacheMisses	797
554	Node1	CacheHits	234
554	Node1	CacheMisses	680
554	Node2	CacheHits	0
554	Node2	CacheMisses	0
554	Node3	CacheHits	0
554	Node3	CacheMisses	0
554	Node4	CacheHits	6
554	Node4	CacheMisses	680
554	Node5	CacheHits	0
554	Node5	CacheMisses	0
554	Node6	CacheHits	0
554	Node6	CacheMisses	0
554	Node7	CacheHits	0
554	Node7	CacheMisses	675
554	Node8	CacheHits	0
554	Node8	CacheMisses	682
555	Node0	CacheHits	0
555	Node0	CacheMisses	840
555	Node1	CacheHits	244
555	Node1	CacheMisses	700
555	Node2	CacheHits	0
555	Node2	CacheMisses	0
555	Node3	CacheHits	0
555	Node3	CacheMisses	0
555	Node4	CacheHits	0
555	Node4	CacheMisses	701
555	Node5	CacheHits	0
555	Node5	CacheMisses	0
555	Node6	CacheHits	0
555	Node6	CacheMisses	0
555	Node7	CacheHits	0
555	Node7	CacheMisses	703
555	Node8	CacheHits	0
555	Node8	CacheMisses	710
556	Node0	CacheHits	0
556	Node0	CacheMisses	835
556	Node1	CacheHits	236
556	Node1	CacheMisses	702
556	Node2	CacheHits	0
556	Node2	CacheMisses	0
556	Node3	CacheHits	0
556	Node3	CacheMisses	0
556	Node4	CacheHits	4
556	Node4	CacheMisses	694
556	Node5	CacheHits	0
556	Node5	CacheMisses	0
556	Node6	CacheHits	0
556	Node6	CacheMisses	0
556	Node7	CacheHits	0
556	Node7	CacheMisses	699
556	Node8	CacheHits	0
556	Node8	CacheMisses	703
557	Node0	CacheHits	0
557	Node0	CacheMisses	874
557	Node1	CacheHits	244
557	Node1	CacheMisses	734
557	Node2	CacheHits	0
557	Node2	CacheMisses	0
557	Node3	CacheHits	0
557	Node3	CacheMisses	0
557	Node4	CacheHits	6
557	Node4	CacheMisses	729
557	Node5	CacheHits	0
557	Node5	CacheMisses	0
557	Node6	CacheHits	0
557	Node6	CacheMisses	0
557	Node7	CacheHits	0
557	Node7	CacheMisses	724
557	Node8	CacheHits	0
557	Node8	CacheMisses	730
558	Node0	CacheHits	0
558	Node0	CacheMisses	839
558	Node1	CacheHits	271
558	Node1	CacheMisses	666
558	Node2	CacheHits	0
558	Node2	CacheMisses	0
558	Node3	CacheHits	0
558	Node3	CacheMisses	0
558	Node4	CacheHits	3
558	Node4	CacheMisses	665
558	Node5	CacheHits	0
558	Node5	CacheMisses	0
558	Node6	CacheHits	0
558	Node6	CacheMisses	0
558	Node7	CacheHits	0
558	Node7	CacheMisses	667
558	Node8	CacheHits	0
558	Node8	CacheMisses	675
559	Node0	CacheHits	0
559	Node0	CacheMisses	855
559	Node1	CacheHits	244
559	Node1	CacheMisses	709
559	Node2	CacheHits	0
559	Node2	CacheMisses	0
559	Node3	CacheHits	0
559	Node3	CacheMisses	0
559	Node4	CacheHits	5
559	Node4	CacheMisses	699
559	Node5	CacheHits	0
559	Node5	CacheMisses	0
559	Node6	CacheHits	0
559	Node6	CacheMisses	0
559	Node7	CacheHits	0
559	Node7	CacheMisses	695
559	Node8	CacheHits	0
559	Node8	CacheMisses	697
560	Node0	CacheHits	0
560	Node0	CacheMisses	845
560	Node1	CacheHits	245
560	Node1	CacheMisses	703
560	Node2	CacheHits	0
560	Node2	CacheMisses	0
560	Node3	CacheHits	0
560	Node3	CacheMisses	0
560	Node4	CacheHits	7
560	Node4	CacheMisses	702
560	Node5	CacheHits	0
560	Node5	CacheMisses	0
560	Node6	CacheHits	0
560	Node6	CacheMisses	0
560	Node7	CacheHits	0
560	Node7	CacheMisses	707
560	Node8	CacheHits	0
560	Node8	CacheMisses	710
561	Node0	CacheHits	0
561	Node0	CacheMisses	790
561	Node1	CacheHits	231
561	Node1	CacheMisses	664
561	Node2	CacheHits	0
561	Node2	CacheMisses	0
561	Node3	CacheHits	0
561	Node3	CacheMisses	0
561	Node4	CacheHits	3
561	Node4	CacheMisses	660
561	Node5	CacheHits	0
561	Node5	CacheMisses	0
561	Node6	CacheHits	0
561	Node6	CacheMisses	0
561	Node7	CacheHits	0
561	Node7	CacheMisses	660
561	Node8	CacheHits	0
561	Node8	CacheMisses	664
562	Node0	CacheHits	0
562	Node0	CacheMisses	796
562	Node1	CacheHits	213
562	Node1	CacheMisses	697
562	Node2	CacheHits	0
562	Node2	CacheMisses	0
562	Node3	CacheHits	0
562	Node3	CacheMisses	0
562	Node4	CacheHits	6
562	Node4	CacheMisses	689
562	Node5	CacheHits	0
562	Node5	CacheMisses	0
562	Node6	CacheHits	0
562	Node6	CacheMisses	0
562	Node7	CacheHits	0
562	Node7	CacheMisses	689
562	Node8	CacheHits	0
562	Node8	CacheMisses	699
563	Node0	CacheHits	0
563	Node0	CacheMisses	845
563	Node1	CacheHits	224
563	Node1	CacheMisses	725
563	Node2	CacheHits	0
563	Node2	CacheMisses	0
563	Node3	CacheHits	0
563	Node3	CacheMisses	0
563	Node4	CacheHits	2
563	Node4	CacheMisses	723
563	Node5	CacheHits	0
563	Node5	CacheMisses	0
563	Node6	CacheHits	0
563	Node6	CacheMisses	0
563	Node7	CacheHits	0
563	Node7	CacheMisses	714
563	Node8	CacheHits	0
563	Node8	CacheMisses	714
564	Node0	CacheHits	0
564	Node0	CacheMisses	817
564	Node1	CacheHits	238
564	Node1	CacheMisses	694
564	Node2	CacheHits	0
564	Node2	CacheMisses	0
564	Node3	CacheHits	0
564	Node3	CacheMisses	0
564	Node4	CacheHits	2
564	Node4	CacheMisses	694
564	Node5	CacheHits	0
564	Node5	CacheMisses	0
564	Node6	CacheHits	0
564	Node6	CacheMisses	0
564	Node7	CacheHits	0
564	Node7	CacheMisses	699
564	Node8	CacheHits	0
564	Node8	CacheMisses	700
565	Node0	CacheHits	0
565	Node0	CacheMisses	815
565	Node1	CacheHits	225
565	Node1	CacheMisses	715
565	Node2	CacheHits	0
565	Node2	CacheMisses	0
565	Node3	CacheHits	0
565	Node3	CacheMisses	0
565	Node4	CacheHits	6
565	Node4	CacheMisses	707
565	Node5	CacheHits	0
565	Node5	CacheMisses	0
565	Node6	CacheHits	0
565	Node6	CacheMisses	0
565	Node7	CacheHits	1
565	Node7	CacheMisses	707
565	Node8	CacheHits	0
565	Node8	CacheMisses	712
566	Node0	CacheHits	0
566	Node0	CacheMisses	860
566	Node1	CacheHits	235
566	Node1	CacheMisses	721
566	Node2	CacheHits	0
566	Node2	CacheMisses	0
566	Node3	CacheHits	0
566	Node3	CacheMisses	0
566	Node4	CacheHits	3
566	Node4	CacheMisses	718
566	Node5	CacheHits	0
566	Node5	CacheMisses	0
566	Node6	CacheHits	0
566	Node6	CacheMisses	0
566	Node7	CacheHits	0
566	Node7	CacheMisses	719
566	Node8	CacheHits	0
566	Node8	CacheMisses	725
567	Node0	CacheHits	0
567	Node0	CacheMisses	854
567	Node1	CacheHits	231
567	Node1	CacheMisses	722
567	Node2	CacheHits	0
567	Node2	CacheMisses	0
567	Node3	CacheHits	0
567	Node3	CacheMisses	0
567	Node4	CacheHits	6
567	Node4	CacheMisses	718
567	Node5	CacheHits	0
567	Node5	CacheMisses	0
567	Node6	CacheHits	0
567	Node6	CacheMisses	0
567	Node7	CacheHits	0
567	Node7	CacheMisses	716
567	Node8	CacheHits	0
567	Node8	CacheMisses	720
568	Node0	CacheHits	0
568	Node0	CacheMisses	814
568	Node1	CacheHits	230
568	Node1	CacheMisses	679
568	Node2	CacheHits	0
568	Node2	CacheMisses	0
568	Node3	CacheHits	0
568	Node3	CacheMisses	0
568	Node4	CacheHits	4
568	Node4	CacheMisses	675
568	Node5	CacheHits	0
568	Node5	CacheMisses	0
568	Node6	CacheHits	0
568	Node6	CacheMisses	0
568	Node7	CacheHits	0
568	Node7	CacheMisses	681
568	Node8	CacheHits	0
568	Node8	CacheMisses	689
569	Node0	CacheHits	0
569	Node0	CacheMisses	854
569	Node1	CacheHits	245
569	Node1	CacheMisses	705
569	Node2	CacheHits	0
569	Node2	CacheMisses	0
569	Node3	CacheHits	0
569	Node3	CacheMisses	0
569	Node4	CacheHits	6
569	Node4	CacheMisses	695
569	Node5	CacheHits	0
569	Node5	CacheMisses	0
569	Node6	CacheHits	0
569	Node6	CacheMisses	0
569	Node7	CacheHits	0
569	Node7	CacheMisses	694
569	Node8	CacheHits	0
569	Node8	CacheMisses	694
570	Node0	CacheHits	0
570	Node0	CacheMisses	879
570	Node1	CacheHits	255
570	Node1	CacheMisses	704
570	Node2	CacheHits	0
570	Node2	CacheMisses	0
570	Node3	CacheHits	0
570	Node3	CacheMisses	0
570	Node4	CacheHits	2
570	Node4	CacheMisses	704
570	Node5	CacheHits	0
570	Node5	CacheMisses	0
570	Node6	CacheHits	0
570	Node6	CacheMisses	0
570	Node7	CacheHits	0
570	Node7	CacheMisses	702
570	Node8	CacheHits	0
570	Node8	CacheMisses	710
571	Node0	CacheHits	0
571	Node0	CacheMisses	847
571	Node1	CacheHits	235
571	Node1	CacheMisses	713
571	Node2	CacheHits	0
571	Node2	CacheMisses	0
571	Node3	CacheHits	0
571	Node3	CacheMisses	0
571	Node4	CacheHits	7
571	Node4	CacheMisses	710
571	Node5	CacheHits	0
571	Node5	CacheMisses	0
571	Node6	CacheHits	0
571	Node6	CacheMisses	0
571	Node7	CacheHits	0
571	Node7	CacheMisses	708
571	Node8	CacheHits	0
571	Node8	CacheMisses	707
572	Node0	CacheHits	0
572	Node0	CacheMisses	854
572	Node1	CacheHits	251
572	Node1	CacheMisses	694
572	Node2	CacheHits	0
572	Node2	CacheMisses	0
572	Node3	CacheHits	0
572	Node3	CacheMisses	0
572	Node4	CacheHits	2
572	Node4	CacheMisses	692
572	Node5	CacheHits	0
572	Node5	CacheMisses	0
572	Node6	CacheHits	0
572	Node6	CacheMisses	0
572	Node7	CacheHits	0
572	Node7	CacheMisses	692
572	Node8	CacheHits	0
572	Node8	CacheMisses	693
573	Node0	CacheHits	0
573	Node0	CacheMisses	824
573	Node1	CacheHits	253
573	Node1	CacheMisses	701
573	Node2	CacheHits	0
573	Node2	CacheMisses	0
573	Node3	CacheHits	0
573	Node3	CacheMisses	0
573	Node4	CacheHits	4
573	Node4	CacheMisses	699
573	Node5	CacheHits	0
573	Node5	CacheMisses	0
573	Node6	CacheHits	0
573	Node6	CacheMisses	0
573	Node7	CacheHits	0
573	Node7	CacheMisses	700
573	Node8	CacheHits	0
573	Node8	CacheMisses	706
574	Node0	CacheHits	0
574	Node0	CacheMisses	796
574	Node1	CacheHits	238
574	Node1	CacheMisses	682
574	Node2	CacheHits	0
574	Node2	CacheMisses	0
574	Node3	CacheHits	0
574	Node3	CacheMisses	0
574	Node4	CacheHits	4
574	Node4	CacheMisses	675
574	Node5	CacheHits	0
574	Node5	CacheMisses	0
574	Node6	CacheHits	0
574	Node6	CacheMisses	0
574	Node7	CacheHits	1
574	Node7	CacheMisses	674
574	Node8	CacheHits	0
574	Node8	CacheMisses	682
575	Node0	CacheHits	0
575	Node0	CacheMisses	813
575	Node1	CacheHits	209
575	Node1	CacheMisses	711
575	Node2	CacheHits	0
575	Node2	CacheMisses	0
575	Node3	CacheHits	0
575	Node3	CacheMisses	0
575	Node4	CacheHits	3
575	Node4	CacheMisses	707
575	Node5	CacheHits	0
575	Node5	CacheMisses	0
575	Node6	CacheHits	0
575	Node6	CacheMisses	0
575	Node7	CacheHits	0
575	Node7	CacheMisses	707
575	Node8	CacheHits	0
575	Node8	CacheMisses	716
576	Node0	CacheHits	0
576	Node0	CacheMisses	787
576	Node1	CacheHits	226
576	Node1	CacheMisses	675
576	Node2	CacheHits	0
576	Node2	CacheMisses	0
576	Node3	CacheHits	0
576	Node3	CacheMisses	0
576	Node4	CacheHits	3
576	Node4	CacheMisses	672
576	Node5	CacheHits	0
576	Node5	CacheMisses	0
576	Node6	CacheHits	0
576	Node6	CacheMisses	0
576	Node7	CacheHits	0
576	Node7	CacheMisses	673
576	Node8	CacheHits	0
576	Node8	CacheMisses	674
577	Node0	CacheHits	0
577	Node0	CacheMisses	813
577	Node1	CacheHits	247
577	Node1	CacheMisses	677
577	Node2	CacheHits	0
577	Node2	CacheMisses	0
577	Node3	CacheHits	0
577	Node3	CacheMisses	0
577	Node4	CacheHits	5
577	Node4	CacheMisses	679
577	Node5	CacheHits	0
577	Node5	CacheMisses	0
577	Node6	CacheHits	0
577	Node6	CacheMisses	0
577	Node7	CacheHits	0
577	Node7	CacheMisses	679
577	Node8	CacheHits	0
577	Node8	CacheMisses	690
578	Node0	CacheHits	0
578	Node0	CacheMisses	836
578	Node1	CacheHits	226
578	Node1	CacheMisses	724
578	Node2	CacheHits	0
578	Node2	CacheMisses	0
578	Node3	CacheHits	0
578	Node3	CacheMisses	0
578	Node4	CacheHits	7
578	Node4	CacheMisses	717
578	Node5	CacheHits	0
578	Node5	CacheMisses	0
578	Node6	CacheHits	0
578	Node6	CacheMisses	0
578	Node7	CacheHits	1
578	Node7	CacheMisses	711
578	Node8	CacheHits	0
578	Node8	CacheMisses	713
579	Node0	CacheHits	0
579	Node0	CacheMisses	837
579	Node1	CacheHits	245
579	Node1	CacheMisses	699
579	Node2	CacheHits	0
579	Node2	CacheMisses	0
579	Node3	CacheHits	0
579	Node3	CacheMisses	0
579	Node4	CacheHits	2
579	Node4	CacheMisses	692
579	Node5	CacheHits	0
579	Node5	CacheMisses	0
579	Node6	CacheHits	0
579	Node6	CacheMisses	0
579	Node7	CacheHits	0
579	Node7	CacheMisses	692
579	Node8	CacheHits	0
579	Node8	CacheMisses	695
580	Node0	CacheHits	0
580	Node0	CacheMisses	854
580	Node1	CacheHits	242
580	Node1	CacheMisses	709
580	Node2	CacheHits	0
580	Node2	CacheMisses	0
580	Node3	CacheHits	0
580	Node3	CacheMisses	0
580	Node4	CacheHits	2
580	Node4	CacheMisses	711
580	Node5	CacheHits	0
580	Node5	CacheMisses	0
580	Node6	CacheHits	0
580	Node6	CacheMisses	0
580	Node7	CacheHits	0
580	Node7	CacheMisses	718
580	Node8	CacheHits	0
580	Node8	CacheMisses	714
581	Node0	CacheHits	0
581	Node0	CacheMisses	838
581	Node1	CacheHits	239
581	Node1	CacheMisses	699
581	Node2	CacheHits	0
581	Node2	CacheMisses	0
581	Node3	CacheHits	0
581	Node3	CacheMisses	0
581	Node4	CacheHits	4
581	Node4	CacheMisses	692
581	Node5	CacheHits	0
581	Node5	CacheMisses	0
581	Node6	CacheHits	0
581	Node6	CacheMisses	0
581	Node7	CacheHits	0
581	Node7	CacheMisses	686
581	Node8	CacheHits	0
581	Node8	CacheMisses	690
582	Node0	CacheHits	0
582	Node0	CacheMisses	819
582	Node1	CacheHits	240
582	Node1	CacheMisses	680
582	Node2	CacheHits	0
582	Node2	CacheMisses	0
582	Node3	CacheHits	0
582	Node3	CacheMisses	0
582	Node4	CacheHits	3
582	Node4	CacheMisses	680
582	Node5	CacheHits	0
582	Node5	CacheMisses	0
582	Node6	CacheHits	0
582	Node6	CacheMisses	0
582	Node7	CacheHits	0
582	Node7	CacheMisses	680
582	Node8	CacheHits	0
582	Node8	CacheMisses	689
583	Node0	CacheHits	0
583	Node0	CacheMisses	854
583	Node1	CacheHits	249
583	Node1	CacheMisses	702
583	Node2	CacheHits	0
583	Node2	CacheMisses	0
583	Node3	CacheHits	0
583	Node3	CacheMisses	0
583	Node4	CacheHits	4
583	Node4	CacheMisses	696
583	Node5	CacheHits	0
583	Node5	CacheMisses	0
583	Node6	CacheHits	0
583	Node6	CacheMisses	0
583	Node7	CacheHits	2
583	Node7	CacheMisses	698
583	Node8	CacheHits	0
583	Node8	CacheMisses	699
584	Node0	CacheHits	0
584	Node0	CacheMisses	827
584	Node1	CacheHits	259
584	Node1	CacheMisses	662
584	Node2	CacheHits	0
584	Node2	CacheMisses	0
584	Node3	CacheHits	0
584	Node3	CacheMisses	0
584	Node4	CacheHits	3
584	Node4	CacheMisses	659
584	Node5	CacheHits	0
584	Node5	CacheMisses	0
584	Node6	CacheHits	0
584	Node6	CacheMisses	0
584	Node7	CacheHits	0
584	Node7	CacheMisses	658
584	Node8	CacheHits	0
584	Node8	CacheMisses	662
585	Node0	CacheHits	0
585	Node0	CacheMisses	817
585	Node1	CacheHits	216
585	Node1	CacheMisses	707
585	Node2	CacheHits	0
585	Node2	CacheMisses	0
585	Node3	CacheHits	0
585	Node3	CacheMisses	0
585	Node4	CacheHits	6
585	Node4	CacheMisses	698
585	Node5	CacheHits	0
585	Node5	CacheMisses	0
585	Node6	CacheHits	0
585	Node6	CacheMisses	0
585	Node7	CacheHits	0
585	Node7	CacheMisses	699
585	Node8	CacheHits	0
585	Node8	CacheMisses	703
586	Node0	CacheHits	0
586	Node0	CacheMisses	823
586	Node1	CacheHits	244
586	Node1	CacheMisses	713
586	Node2	CacheHits	0
586	Node2	CacheMisses	0
586	Node3	CacheHits	0
586	Node3	CacheMisses	0
586	Node4	CacheHits	4
586	Node4	CacheMisses	712
586	Node5	CacheHits	0
586	Node5	CacheMisses	0
586	Node6	CacheHits	0
586	Node6	CacheMisses	0
586	Node7	CacheHits	0
586	Node7	CacheMisses	712
586	Node8	CacheHits	0
586	Node8	CacheMisses	720
587	Node0	CacheHits	0
587	Node0	CacheMisses	832
587	Node1	CacheHits	207
587	Node1	CacheMisses	723
587	Node2	CacheHits	0
587	Node2	CacheMisses	0
587	Node3	CacheHits	0
587	Node3	CacheMisses	0
587	Node4	CacheHits	3
587	Node4	CacheMisses	722
587	Node5	CacheHits	0
587	Node5	CacheMisses	0
587	Node6	CacheHits	0
587	Node6	CacheMisses	0
587	Node7	CacheHits	1
587	Node7	CacheMisses	719
587	Node8	CacheHits	0
587	Node8	CacheMisses	729
588	Node0	CacheHits	0
588	Node0	CacheMisses	808
588	Node1	CacheHits	219
588	Node1	CacheMisses	700
588	Node2	CacheHits	0
588	Node2	CacheMisses	0
588	Node3	CacheHits	0
588	Node3	CacheMisses	0
588	Node4	CacheHits	2
588	Node4	CacheMisses	695
588	Node5	CacheHits	0
588	Node5	CacheMisses	0
588	Node6	CacheHits	0
588	Node6	CacheMisses	0
588	Node7	CacheHits	0
588	Node7	CacheMisses	696
588	Node8	CacheHits	0
588	Node8	CacheMisses	699
589	Node0	CacheHits	0
589	Node0	CacheMisses	795
589	Node1	CacheHits	249
589	Node1	CacheMisses	677
589	Node2	CacheHits	0
589	Node2	CacheMisses	0
589	Node3	CacheHits	0
589	Node3	CacheMisses	0
589	Node4	CacheHits	2
589	Node4	CacheMisses	675
589	Node5	CacheHits	0
589	Node5	CacheMisses	0
589	Node6	CacheHits	0
589	Node6	CacheMisses	0
589	Node7	CacheHits	0
589	Node7	CacheMisses	678
589	Node8	CacheHits	0
589	Node8	CacheMisses	684
590	Node0	CacheHits	0
590	Node0	CacheMisses	778
590	Node1	CacheHits	222
590	Node1	CacheMisses	667
590	Node2	CacheHits	0
590	Node2	CacheMisses	0
590	Node3	CacheHits	0
590	Node3	CacheMisses	0
590	Node4	CacheHits	3
590	Node4	CacheMisses	664
590	Node5	CacheHits	0
590	Node5	CacheMisses	0
590	Node6	CacheHits	0
590	Node6	CacheMisses	0
590	Node7	CacheHits	0
590	Node7	CacheMisses	662
590	Node8	CacheHits	0
590	Node8	CacheMisses	668
591	Node0	CacheHits	0
591	Node0	CacheMisses	826
591	Node1	CacheHits	245
591	Node1	CacheMisses	701
591	Node2	CacheHits	0
591	Node2	CacheMisses	0
591	Node3	CacheHits	0
591	Node3	CacheMisses	0
591	Node4	CacheHits	4
591	Node4	CacheMisses	694
591	Node5	CacheHits	0
591	Node5	CacheMisses	0
591	Node6	CacheHits	0
591	Node6	CacheMisses	0
591	Node7	CacheHits	0
591	Node7	CacheMisses	696
591	Node8	CacheHits	0
591	Node8	CacheMisses	701
592	Node0	CacheHits	0
592	Node0	CacheMisses	833
592	Node1	CacheHits	223
592	Node1	CacheMisses	708
592	Node2	CacheHits	0
592	Node2	CacheMisses	0
592	Node3	CacheHits	0
592	Node3	CacheMisses	0
592	Node4	CacheHits	2
592	Node4	CacheMisses	704
592	Node5	CacheHits	0
592	Node5	CacheMisses	0
592	Node6	CacheHits	0
592	Node6	CacheMisses	0
592	Node7	CacheHits	0
592	Node7	CacheMisses	702
592	Node8	CacheHits	0
592	Node8	CacheMisses	708
593	Node0	CacheHits	0
593	Node0	CacheMisses	823
593	Node1	CacheHits	234
593	Node1	CacheMisses	690
593	Node2	CacheHits	0
593	Node2	CacheMisses	0
593	Node3	CacheHits	0
593	Node3	CacheMisses	0
593	Node4	CacheHits	2
593	Node4	CacheMisses	693
593	Node5	CacheHits	0
593	Node5	CacheMisses	0
593	Node6	CacheHits	0
593	Node6	CacheMisses	0
593	Node7	CacheHits	0
593	Node7	CacheMisses	693
593	Node8	CacheHits	0
593	Node8	CacheMisses	704
594	Node0	CacheHits	0
594	Node0	CacheMisses	834
594	Node1	CacheHits	245
594	Node1	CacheMisses	691
594	Node2	CacheHits	0
594	Node2	CacheMisses	0
594	Node3	CacheHits	0
594	Node3	CacheMisses	0
594	Node4	CacheHits	5
594	Node4	CacheMisses	685
594	Node5	CacheHits	0
594	Node5	CacheMisses	0
594	Node6	CacheHits	0
594	Node6	CacheMisses	0
594	Node7	CacheHits	0
594	Node7	CacheMisses	687
594	Node8	CacheHits	0
594	Node8	CacheMisses	690
595	Node0	CacheHits	0
595	Node0	CacheMisses	829
595	Node1	CacheHits	240
595	Node1	CacheMisses	678
595	Node2	CacheHits	0
595	Node2	CacheMisses	0
595	Node3	CacheHits	0
595	Node3	CacheMisses	0
595	Node4	CacheHits	1
595	Node4	CacheMisses	680
595	Node5	CacheHits	0
595	Node5	CacheMisses	0
595	Node6	CacheHits	0
595	Node6	CacheMisses	0
595	Node7	CacheHits	0
595	Node7	CacheMisses	680
595	Node8	CacheHits	0
595	Node8	CacheMisses	684
596	Node0	CacheHits	0
596	Node0	CacheMisses	787
596	Node1	CacheHits	207
596	Node1	CacheMisses	670
596	Node2	CacheHits	0
596	Node2	CacheMisses	0
596	Node3	CacheHits	0
596	Node3	CacheMisses	0
596	Node4	CacheHits	4
596	Node4	CacheMisses	667
596	Node5	CacheHits	0
596	Node5	CacheMisses	0
596	Node6	CacheHits	0
596	Node6	CacheMisses	0
596	Node7	CacheHits	0
596	Node7	CacheMisses	665
596	Node8	CacheHits	0
596	Node8	CacheMisses	668
597	Node0	CacheHits	0
597	Node0	CacheMisses	894
597	Node1	CacheHits	245
597	Node1	CacheMisses	733
597	Node2	CacheHits	0
597	Node2	CacheMisses	0
597	Node3	CacheHits	0
597	Node3	CacheMisses	0
597	Node4	CacheHits	8
597	Node4	CacheMisses	725
597	Node5	CacheHits	0
597	Node5	CacheMisses	0
597	Node6	CacheHits	0
597	Node6	CacheMisses	0
597	Node7	CacheHits	0
597	Node7	CacheMisses	724
597	Node8	CacheHits	0
597	Node8	CacheMisses	725
598	Node0	CacheHits	0
598	Node0	CacheMisses	868
598	Node1	CacheHits	258
598	Node1	CacheMisses	704
598	Node2	CacheHits	0
598	Node2	CacheMisses	0
598	Node3	CacheHits	0
598	Node3	CacheMisses	0
598	Node4	CacheHits	1
598	Node4	CacheMisses	702
598	Node5	CacheHits	0
598	Node5	CacheMisses	0
598	Node6	CacheHits	0
598	Node6	CacheMisses	0
598	Node7	CacheHits	0
598	Node7	CacheMisses	703
598	Node8	CacheHits	0
598	Node8	CacheMisses	712
599	Node0	CacheHits	0
599	Node0	CacheMisses	868
599	Node1	CacheHits	241
599	Node1	CacheMisses	753
599	Node2	CacheHits	0
599	Node2	CacheMisses	0
599	Node3	CacheHits	0
599	Node3	CacheMisses	0
599	Node4	CacheHits	5
599	Node4	CacheMisses	749
599	Node5	CacheHits	0
599	Node5	CacheMisses	0
599	Node6	CacheHits	0
599	Node6	CacheMisses	0
599	Node7	CacheHits	0
599	Node7	CacheMisses	749
599	Node8	CacheHits	0
599	Node8	CacheMisses	757
600	Node0	CacheHits	0
600	Node0	CacheMisses	781
600	Node1	CacheHits	264
600	Node1	CacheMisses	659
600	Node2	CacheHits	0
600	Node2	CacheMisses	0
600	Node3	CacheHits	0
600	Node3	CacheMisses	0
600	Node4	CacheHits	1
600	Node4	CacheMisses	653
600	Node5	CacheHits	0
600	Node5	CacheMisses	0
600	Node6	CacheHits	0
600	Node6	CacheMisses	0
600	Node7	CacheHits	0
600	Node7	CacheMisses	654
600	Node8	CacheHits	0
600	Node8	CacheMisses	650
